vio_secs,vio_nsecs,vio_position_x,vio_position_y,vio_position_z,vio_orientation_x,vio_orientation_y,vio_orientation_z,vio_orientation_w
1728939934,279695801,0.00020849276916123927,0.00025112408911809325,0.0004079417558386922,-0.00022963808355558457,0.0001072771911190268,-0.00024247915997977062,0.9999999403953534
1728939934,324164063,0.0001676197862252593,0.00022006224025972188,0.0004550383018795401,-0.00021476299850720196,0.00011830032576920565,-0.0002477392701947258,0.9999999403953534
1728939934,357515137,0.00016375951236113906,0.00023153012443799525,0.0005150061915628612,-0.00020148526123554903,0.00012940681283062482,-0.0002542846037446877,0.9999999478459345
1728939934,390865967,9.954386041499674e-05,0.000247656978899613,0.0004776741552632302,-0.00018503354758174205,0.00013758615274367435,-0.0002598366816268871,0.9999999552965154
1728939934,424216553,9.412268991582096e-05,0.0002651589165907353,0.0005371273728087544,-0.0001636520113465496,0.00015603006699838114,-0.0002635866541050868,0.9999999478459345
1728939934,457566895,6.981896149227396e-05,0.0002945249725598842,0.0005628016078844666,-0.00015486777751849782,0.00017173216770483094,-0.0002683792423235923,0.9999999403953534
1728939934,479800537,6.981896149227396e-05,0.0002945245068985969,0.0005628016078844666,-0.00015486777751849782,0.00017169631178357107,-0.00026833040609317504,0.9999999403953534
1728939934,513150391,6.981896149227396e-05,0.0002945240412373096,0.0005628016078844666,-0.00015485287404892793,0.00017175917350169322,-0.0002684290640843989,0.9999999552965154
1728939934,546500000,6.981896149227396e-05,0.00029452357557602227,0.0005628016078844666,-0.00015486777867235283,0.00017176197130872153,-0.00026842767310030115,0.9999999329447724
1728939934,579849365,0.0001571483153384179,0.0003580494085326791,0.0006461595185101032,-0.0001630559697271566,0.00018332900119289082,-0.0002745092140108457,0.9999999180436101
1728939934,624314453,0.00024003334692679346,0.00041626719757914543,0.0006621232605539262,-0.00018187147988911622,0.00019555540349747323,-0.00028133766959143286,0.9999999254941913
1728939934,646547363,0.0002532274811528623,0.00048063223948702216,0.0006492430111393332,-0.00019768673831403974,0.00020585769765296938,-0.0002860501664325755,0.9999999105930288
1728939934,679894775,0.0002759601338766515,0.0004548131546471268,0.0006980439065955579,-0.00022073092049934838,0.00022844227210661313,-0.00028857777612606786,0.9999999105930288
1728939934,713243164,0.0002820239751599729,0.0004088566929567605,0.0008168015046976507,-0.00024326148367615383,0.0002509337199032754,-0.00029128141231254804,0.9999998882412848
1728939934,735475586,0.0002958913682959974,0.00036514646490104496,0.0008987993933260441,-0.00025440010291339276,0.00026755689839537216,-0.0002922355523968751,0.9999998882412848
1728939934,768823486,0.0003139721229672432,0.0003543976054061204,0.0009587230160832405,-0.0002727210806168268,0.00028683248173933445,-0.00029888007182122194,0.9999998956918662
1728939934,802171143,0.0003292766632512212,0.0004639476537704468,0.000925167347304523,-0.00029056150637647113,0.00029775876819832767,-0.00031528626140321116,0.9999998658895403
1728939934,835518311,0.000372385693481192,0.00046697905054315925,0.0009357244125567377,-0.00030691181226251055,0.00031139706245021306,-0.0003259033450340285,0.999999850988377
1728939934,868865479,0.00041629018960520625,0.000523490714840591,0.0009685446275398135,-0.0003252775010176421,0.00032711779472673,-0.00034195935370852354,0.9999998360872134
1728939934,913327637,0.00043450493831187487,0.0004499850911088288,0.0009520978783257306,-0.0003362708395011788,0.0003397241842253592,-0.00035216665604710954,0.9999998211860497
1728939934,946674072,0.0005201604799367487,0.0004345175693742931,0.0009026065235957503,-0.00033754116120522746,0.0003421754231306568,-0.000362724127938268,0.9999998286366316
